ID,Name,logicId,battleGoalId,nearDist,midDist,farDist,OutDist,BackHomeLife_OnHitEneWal,goalID_ToCaution,idAttackCannotMove,goalID_toFind,callHelp_ActionAnimId,callHelp_CallActionId,eye_dist,ear_dist,ear_soundcutDist,nose_dist,maxBackhomeDist,backhomeDist,backhomeBattleDist,nonBattleActLife,BackHome_LookTargetTime,BackHome_LookTargetDist,SightTargetForgetTime,SoundTargetForgetTime,BattleStartDist,callHelp_MyPeerId,callHelp_CallPeerId,targetSys_DmgEffectRate,teamAttackEffectivity,eye_angX,eye_angY,State0,State1,callHelp_CallValidMinDistTarget,callHelp_CallValidRange,callHelp_ForgetTimeByArrival,callHelp_MinWaitTime,callHelp_MaxWaitTime,goalAction_ToCaution,goalAction_ToFind,callHelp_ReplyBehaviorType,disablePathMove,skipArrivalVisibleCheck,thinkAttrDoAdmirer,enableNaviFlg_Edge,enableNaviFlg_LargeSpace,enableNaviFlg_Ladder,enableNaviFlg_Hole,enableNaviFlg_Door,enableNaviFlg_InSideWall,enableNaviFlg_EdgeOrdinary,enableNaviFlg_reserve0,enableNaviFlagReserve,eyeDist_ForDark,battleStartDist_forDark,eyeDist_ForPitchDark,battleStartDist_forPitchDark,platoonReplyTime,platoonReplyAddRandomTime,eye_BackOffsetDist,eye_BeginDist,targetArriveDist,pointArriveDist,changeStateAction_ToFind,changeStateAction_ToCaution,changeStateAction_ToBattle,goalAction_ToDisappear,disableLocalSteering,actTypeOnFailedPath,interestCategory,goalAction_ToInterest,Unk1,ear_angX,ear_angY,changeStateAction_ToInterest,changeStateAction_ToNormal,Unk2,Unk3,Unk4,Unk5,Unk6,Unk7,pad,
701070,Loran Cleric 701070,10000,701000,1.5,3.5,10,60,5,0,3000,0,0,0,40,10,0,0,60,40,6,5,10,20,150,150,40,0,0,100,33,70,80,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,1,0,[0|0|0],20,24,13,10,0,0,3,3,1,1,0,0,0,2,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
701075,Loran Cleric 701075,10000,701000,1.5,3.5,10,30,5,0,3000,0,0,0,20,5,0,0,50,30,6,5,10,20,150,150,40,0,0,100,33,20,25,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,[0|0|0],7,24,5,10,0,0,3,3,1,1,0,0,0,2,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
701076,Loran Cleric 701076,10000,701000,1.5,3.5,10,30,5,0,3000,0,0,0,10,5,0,0,50,30,6,5,10,20,90,150,40,0,0,100,33,30,60,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,[0|0|0],7,24,5,10,0,0,3,3,1,1,0,0,0,2,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
701077,Loran Cleric 701077,10000,701000,1.5,3.5,10,30,5,0,3000,0,0,0,10,5,0,0,50,30,6,5,10,20,90,150,40,0,0,100,33,30,60,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,[0|0|0],7,24,5,10,0,0,3,3,1,1,0,0,0,2,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
701080,Loran Cleric 701080,10000,701000,1.5,3.5,10,30,5,0,3000,0,0,0,30,6,0,0,50,30,6,5,10,20,90,150,40,0,0,100,33,45,60,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,[0|0|0],7,24,5,10,0,0,3,3,1,1,0,2,0,2,0,2,100,2,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
701085,Loran Cleric 701085,10000,701095,1.5,3.5,10,30,5,0,3000,0,0,0,30,6,0,0,50,30,6,5,10,20,90,150,40,0,0,100,33,45,60,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,[0|0|0],7,24,5,10,0,0,3,3,1,1,0,2,0,2,0,2,100,2,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
701090,Loran Cleric 701090,10000,701090,3,7,12,40,0,0,3000,0,0,0,40,10,0,100,9999,9998,9999,5,10,20,150,150,100,0,0,100,0,70,80,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,[0|0|0],20,60,13,40,0,0,3,3,1,1,0,0,0,2,0,0,100,2,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
701120,Loran Cleric 701120,10000,701000,1.5,3.5,10,60,5,0,3000,0,0,0,40,10,0,0,60,40,6,5,10,20,150,150,40,0,0,100,33,70,80,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,[0|0|0],20,24,13,10,0,0,3,3,1,1,0,0,0,1,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
701600,Loran Cleric 701600,10000,701000,1.5,3.5,10,27,5,0,3000,0,0,0,27,10,0,0,60,40,6,5,10,20,150,150,40,0,0,100,33,20,80,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,[0|0|0],20,24,13,10,0,0,3,3,1,1,0,0,0,1,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
701701,Loran Cleric 701701,10000,701701,1.5,3.5,10,90,5,0,3000,0,0,0,100,0,0,0,9999,9998,9999,5,10,20,150,150,100,0,0,100,33,70,45,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,[0|0|0],100,100,100,100,0,0,3,3,1,1,0,0,0,0,0,2,100,3,0,0,0,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
705000,Chime Maiden 705000,10000,705000,2,4,10,60,0,0,3000,0,0,0,30,10,0,0,60,40,6,5,10,20,150,150,20,0,0,100,0,60,75,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,[0|0|0],15,10,10,7,0,0,3,3,1,1,0,0,0,1,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
705001,Chime Maiden 705001,10000,705000,2,4,10,6,0,0,3000,0,0,0,8,0,0,0,12,8,6,5,10,20,150,60,10,0,0,100,0,25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,[0|0|0],5,6,5,5,0,0,3,3,1,1,0,0,0,0,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
705002,Chime Maiden 705002,10000,705000,2,4,10,20,0,0,3000,0,0,0,15,10,0,0,60,40,6,5,10,20,150,60,10,0,0,100,0,25,30,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,[0|0|0],10,6,7,5,0,0,3,3,1,1,0,0,0,1,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
705010,Chime Maiden 705010,705001,705000,2,4,10,10,0,0,3000,0,0,0,15,10,0,0,20,15,6,5,10,20,150,150,10,0,0,100,0,25,30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,[0|0|0],5,6,5,5,0,0,3,3,1,1,0,0,0,1,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
705050,Chime Maiden 705050,10000,705001,2,4,10,15,0,0,3000,0,0,0,5,10,0,0,30,20,6,5,10,20,150,150,10,0,0,100,0,70,60,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,1,0,0,0,[0|0|0],5,10,5,10,0,0,3,3,1,1,0,0,0,2,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
705080,Chime Maiden 705080,10000,705000,2,4,10,15,0,0,3000,0,0,0,9,0,3,0,50,30,6,5,10,20,150,150,20,0,0,100,0,20,25,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,[0|0|0],5,12,3,8,0,0,3,3,1,1,0,0,0,1,0,2,100,0,0,45,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
705090,Chime Maiden 705090,10000,705000,2,4,10,15,0,0,3000,0,0,0,9,0,3,0,50,30,6,5,10,20,150,150,20,0,0,100,0,20,25,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,[0|0|0],5,12,3,8,0,0,3,3,1,1,0,0,0,1,0,0,100,3,0,45,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
705100,Chime Maiden 705100,10000,705000,2,4,10,60,0,0,3000,0,0,0,30,10,0,0,60,40,6,5,10,20,150,150,20,0,0,100,0,75,75,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,[0|0|0],15,10,10,7,0,0,3,3,1,1,0,0,0,1,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
705200,Chime Maiden 705200,10000,705024,2,4,10,60,0,0,3000,0,0,0,30,10,0,0,60,40,6,5,10,20,150,150,20,0,0,100,0,60,75,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,[0|0|0],15,10,10,7,0,0,3,3,1,1,0,0,0,1,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
705800,Chime Maiden 705800,10000,705000,2,4,10,60,0,0,3000,0,0,0,30,10,0,0,60,40,6,5,10,20,150,90,20,0,0,100,0,15,45,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,[0|0|0],15,10,10,7,0,0,3,3,1,1,0,0,0,1,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
705801,Chime Maiden 705801,10000,705000,2,4,10,60,0,0,3000,0,0,0,30,10,0,0,60,40,6,5,10,20,150,90,5,0,0,100,0,15,45,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,[0|0|0],15,3,10,2,0,0,3,3,1,1,0,0,0,1,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
705805,Chime Maiden 705805,10000,705000,2,4,10,60,0,0,3000,0,0,0,45,10,0,0,60,40,6,5,10,20,150,90,45,0,0,100,0,60,45,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,[0|0|0],15,10,10,7,0,0,3,3,1,1,0,0,0,1,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
705810,Chime Maiden 705810,10000,705810,2,4,10,60,0,0,3000,0,0,0,30,10,0,0,60,40,6,5,10,20,150,90,20,0,0,100,0,30,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,[0|0|0],15,10,10,7,0,0,3,3,1,1,0,0,0,0,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
705811,Chime Maiden 705811,10000,705810,2,4,10,60,0,0,3000,0,0,0,30,10,0,0,60,40,6,5,10,20,150,90,20,0,0,100,0,30,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,[0|0|0],15,10,10,7,0,0,3,3,1,1,0,0,0,0,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
705900,Chime Maiden 705900,705900,705000,2,4,10,30,0,0,3000,0,0,0,30,10,0,0,60,40,6,5,10,20,150,90,30,0,0,100,0,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,[0|0|0],15,15,10,10,0,0,3,3,1,1,0,0,0,0,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
705910,Chime Maiden 705910,705900,705000,2,4,10,6,0,0,3000,0,0,0,8,0,0,0,12,8,6,5,10,20,150,60,10,0,0,100,0,70,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,[0|0|0],5,6,5,5,0,0,3,3,1,1,0,0,0,0,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
706000,Brainsucker 706000,10000,706000,2,4,10,30,5,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,30,0,0,100,33,70,80,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,[0|0|0],10,18,7,12,0,0,3,3,1,1,0,0,0,1,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
706001,Brainsucker 706001,10000,706000,2,4,10,30,5,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,30,0,0,100,33,70,80,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,[0|0|0],10,18,7,12,0,0,3,3,1,1,0,0,0,1,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
706002,Brainsucker 706002,706000,706000,2,4,10,30,5,0,3000,0,0,0,70,10,0,70,1000,50,6,5,10,20,150,150,15,0,0,100,33,70,80,0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,1,0,0,0,1,0,[0|0|0],70,10,70,7,0,0,3,3,1,1,0,0,0,1,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
706003,Brainsucker 706003,10000,706000,2,4,10,30,5,0,3000,0,0,0,40,10,0,0,75,50,6,5,10,20,150,150,10,0,0,100,33,70,80,0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,1,0,0,0,1,0,[0|0|0],20,7,10,5,0,0,3,3,1,1,0,0,0,1,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
706004,Brainsucker 706004,10000,706000,2,4,10,30,5,0,3000,0,0,0,25,10,0,0,75,50,6,5,10,20,150,150,10,0,0,100,33,70,80,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,0,0,1,0,[0|0|0],10,7,7,5,0,0,3,3,1,1,0,0,0,1,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
706005,Brainsucker 706005,10000,706000,2,4,10,30,5,0,3000,0,0,0,25,10,6,0,75,50,6,5,10,20,150,150,10,0,0,100,33,70,40,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,0,0,1,0,[0|0|0],10,7,7,5,0,0,1,3,1,1,0,0,0,1,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
706010,Brainsucker 706010,10000,706000,2,4,10,30,5,0,3000,0,0,0,30,10,0,0,75,50,6,5,10,20,150,150,30,0,0,100,33,70,80,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,[0|0|0],20,18,15,12,0,0,3,3,1,1,0,0,0,1,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
706011,Brainsucker 706011,10000,706000,2,4,10,30,5,0,3000,0,0,0,30,10,6,0,75,50,6,5,10,20,150,150,30,0,0,100,33,70,40,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,[0|0|0],20,18,15,12,0,0,1,3,1,1,0,0,0,1,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
706020,Brainsucker 706020,10000,706000,2,4,10,30,5,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,30,0,0,100,33,70,80,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,[0|0|0],10,18,7,12,0,0,3,3,1,1,0,0,0,1,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
706021,Brainsucker 706021,10000,706000,2,4,10,30,5,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,30,0,0,100,33,70,80,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,[0|0|0],10,18,7,12,0,0,3,3,1,1,0,0,0,1,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
706022,Brainsucker 706022,10000,706000,2,4,10,30,5,0,3000,0,0,0,20,10,6,0,75,50,6,5,10,20,150,150,30,0,0,100,33,70,40,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,[0|0|0],10,18,7,12,0,0,1,3,1,1,0,0,0,1,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
706030,Brainsucker 706030,10000,706000,2,4,10,30,5,0,3000,0,0,0,15,10,0,0,75,50,6,5,10,20,150,150,15,0,0,100,33,30,40,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,0,0,1,0,[0|0|0],10,10,7,5,0,0,3,3,1,1,0,0,0,2,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
706080,Brainsucker 706080,10000,706000,2,4,10,30,5,0,3000,0,0,0,10,10,0,0,75,50,6,5,10,20,150,150,30,0,0,100,33,70,80,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,[0|0|0],10,18,7,12,0,0,3,3,1,1,0,0,0,1,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
706090,Brainsucker 706090,10000,706000,2,4,10,30,5,0,3000,0,0,0,10,10,0,0,75,50,6,5,10,20,150,150,30,0,0,100,33,70,80,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,[0|0|0],10,18,7,12,0,0,3,3,1,1,0,0,0,1,0,2,100,3,0,90,180,0,3,0,0,0,3,0,9999,[0|0|0|0|0|0|0|0|0|0|0|0]
